source,target,hits,score,score.1,Hits,Score
JARDINII,MULTIFASCIATA,1.0,13.41,13.41,1.0,13.41
JENYNSIA,MULTIDENTATA,1.0,13.99,13.99,1.0,13.99
JUNCUS,BULBOSUS,3.0,13.58,13.58,3.0,13.58
KAPPAPHYCUS,ALVAREZII,1.0,13.99,13.99,1.0,13.99
KATSUMONUS,PELAMIS,3.0,13.26,13.26,3.0,13.26
KERATELLA,COCHLEARIS,6.0,13.58,13.58,6.0,13.58
KERATELLA,DAPHNIA,1.0,13.0,13.0,1.0,13.0
KIAERIA,STARKEI,3.0,13.99,13.99,3.0,13.99
KINORHYNCHA,PRIAPULIDA,1.0,13.99,13.99,1.0,13.99
KIRCHNERIELLA,CONTORTA,1.0,13.41,13.41,1.0,13.41
KLUYVEROMYCES,MARXIANUS,1.0,13.41,13.41,1.0,13.41
KUHLIA,SANDIVICENSIS,1.0,13.41,13.41,1.0,13.41
KUHLIA,SANDVICENSIS,1.0,13.41,13.41,1.0,13.41
KURTUS,GULLIVERI,1.0,13.99,13.99,1.0,13.99
LABEO,ROHITA,7.0,13.41,13.41,7.0,13.41
LABIDESTHES,SICCULUS,3.0,13.99,13.99,3.0,13.99
LABRIDAE,LABRINI,1.0,13.99,13.99,1.0,13.99
LACTOBACILLUS,SACCHAROMYCES,1.0,13.99,13.99,1.0,13.99
LAMELLIDENS,CORRIANUS,3.0,13.41,13.41,3.0,13.41
LAMNA,DITROPIS,1.0,13.0,13.0,1.0,13.0
LAMPSILIS,PROVALIS,1.0,13.99,13.99,1.0,13.99
LANCEOLATUS,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
LANCIDES,VAYSSIERI,1.0,13.99,13.99,1.0,13.99
LARIMICHTHYS,CROCEA,2.0,13.41,13.41,2.0,13.41
LARUS,CANUS,4.0,13.54,13.54,4.0,13.54
LASIOGNATHUS,AMPHIRHAMPHUS,1.0,13.99,13.99,1.0,13.99
LASMIGONA,DECORATA,9.0,13.77,13.77,9.0,13.77
LATERNA,LUTEUM,1.0,13.41,13.41,1.0,13.41
LATES,NILOTICUS,30.0,13.06,13.06,30.0,13.06
LATRIS,LINEATA,1.0,13.99,13.99,1.0,13.99
LEBISTES,GAMBUSIA,1.0,13.99,13.99,1.0,13.99
LEEI,MYXOZOA,1.0,13.41,13.41,1.0,13.41
LEFUA,ECHIGONIA,1.0,13.99,13.99,1.0,13.99
LEIODIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LEIOSTOMUS,XANTHURUS,11.0,13.99,13.99,11.0,13.99
LEKANESPHAERA,HOOKERI,2.0,13.99,13.99,2.0,13.99
LENIUSCULUS,ASTACIDAE,1.0,13.0,13.0,1.0,13.0
LEPEOPHTHEIRUS,SALMONIS,13.0,13.99,13.99,13.0,13.99
LEPIDOBLENNIUS,HAPLODACTYLUS,1.0,13.99,13.99,1.0,13.99
LEPIDOMEDA,ALBIVALLIS,2.0,13.41,13.41,2.0,13.41
LEPIDOPSETTA,BILINEATA,1.0,13.99,13.99,1.0,13.99
LEPIDOPTERA,NYMPHALIDAE,2.0,13.19,13.19,2.0,13.19
LEPIDOSIREN,PARADOXA,1.0,13.41,13.41,1.0,13.41
LEPISOSTEUS,OSSEUS,4.0,13.41,13.41,4.0,13.41
LEPOMIS,GIBBOSUS,81.0,13.04,13.04,81.0,13.04
LEPOMIS,MACROCHIRUS,97.0,13.25,13.25,97.0,13.25
LEPTOCOTTUS,ARMATUS,5.0,13.51,13.51,5.0,13.51
LEPTODORA,KINDTI,1.0,13.0,13.0,1.0,13.0
LEPTODORA,KINDTII,2.0,13.67,13.67,2.0,13.67
LEPTOPHLEBIIDAE,POTAMANTHIDAE,1.0,13.99,13.99,1.0,13.99
LEPTOSPERMUM,ELLIPTICUM,1.0,13.99,13.99,1.0,13.99
LEPUS,TIMIDUS,1.0,13.99,13.99,1.0,13.99
LESTIDAE,CALOPTERYGIDAE,1.0,13.99,13.99,1.0,13.99
LETHRINUS,MINIATUS,3.0,13.58,13.58,3.0,13.58
LEUCASPIUS,DELINEATUS,3.0,13.77,13.77,3.0,13.77
LEUCISCUS,CEPHALUS,66.0,13.36,13.36,66.0,13.36
LIMANDA,LIMANDA,8.0,13.61,13.61,8.0,13.61
LIMIA,VITTATA,2.0,13.0,13.0,2.0,13.0
LIMNESIIDAE,ASTIGMATA,2.0,13.41,13.41,2.0,13.41
LIMNOCALANUS,MACRURUS,1.0,13.99,13.99,1.0,13.99
LIMNODROMUS,GRISEUS,1.0,13.41,13.41,1.0,13.41
LIMNOSIDA,FRONTOSA,1.0,13.99,13.99,1.0,13.99
LIMNOTHRISSA,MIODON,2.0,13.99,13.99,2.0,13.99
LIMONIIDAE,PSYCHODIDAE,1.0,13.41,13.41,1.0,13.41
LIMONIIDAE,TIPULIDAE,1.0,13.0,13.0,1.0,13.0
LIMOSA,LIMOSA,1.0,13.41,13.41,1.0,13.41
LIMULUS,POLYPHEMUS,1.0,13.99,13.99,1.0,13.99
LINEATUS,CLINIDAE,1.0,13.41,13.41,1.0,13.41
LIPOPHRYS,PHOLIS,1.0,13.99,13.99,1.0,13.99
LIPSOTHRIX,NIGRISTIGMA,1.0,13.99,13.99,1.0,13.99
LISTONELLA,ANGUILLARUM,1.0,13.0,13.0,1.0,13.0
LITHOBATES,CATESBEIANUS,1.0,13.99,13.99,1.0,13.99
LITHODES,SANTOLLA,3.0,13.99,13.99,3.0,13.99
LITOPENAEUS,VANNAMEI,5.0,13.07,13.07,5.0,13.07
LITTORELLA,UNIFLORA,3.0,13.99,13.99,3.0,13.99
LOBATOZOUM,MULTIDACCULATUM,3.0,13.99,13.99,3.0,13.99
LOBELIA,DORTMANNA,1.0,13.99,13.99,1.0,13.99
LOBODON,CARCINOPHAGUS,1.0,13.99,13.99,1.0,13.99
LOLIGO,PLEI,1.0,13.99,13.99,1.0,13.99
LONGISPINA,PEDICULUS,1.0,13.0,13.0,1.0,13.0
LONICERA,IMPLEXA,1.0,13.99,13.99,1.0,13.99
LONTRA,PROVOCAX,1.0,13.99,13.99,1.0,13.99
LOPHIUS,PISCATORIUS,1.0,13.41,13.41,1.0,13.41
LORICARIIDAE,CALLICHTHYIDAE,1.0,13.99,13.99,1.0,13.99
LOTA,LOTA,84.0,13.94,13.94,84.0,13.94
LOXODONTA,AFRICANA,2.0,13.99,13.99,2.0,13.99
LUCANIA,GOODEI,2.0,13.0,13.0,2.0,13.0
LUCIFER,FAXONI,1.0,13.99,13.99,1.0,13.99
LUCIOBARBUS,GRAELLSII,3.0,13.58,13.58,3.0,13.58
LUCIOCEPHALUS,PULCHER,1.0,13.41,13.41,1.0,13.41
LUMBRICULUS,VARIEGATUS,2.0,13.41,13.41,2.0,13.41
LUMPENUS,FABRICII,2.0,13.41,13.41,2.0,13.41
LUPINUS,MUTABILIS,1.0,13.99,13.99,1.0,13.99
LUTRA,LUTRA,38.0,13.98,13.98,38.0,13.98
LUXILUS,CORNUTUS,8.0,13.75,13.75,8.0,13.75
LYCIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
LYGODIUM,MICROPHYLLUM,1.0,13.99,13.99,1.0,13.99
LYMNAEA,PEREGRA,6.0,13.41,13.41,6.0,13.41
LYSMATA,WURDEMANNI,2.0,13.99,13.99,2.0,13.99
LYTHRUM,SALICARIA,3.0,13.99,13.99,3.0,13.99
LYTHRURUS,FASCIOLARIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILIS,1.0,13.0,13.0,1.0,13.0
LYTHRURUS,UMBRATILLIS,1.0,13.0,13.0,1.0,13.0
MACACA,SYLVANUS,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELA,IKEI,1.0,13.99,13.99,1.0,13.99
MACCULLOCHELLA,MACQUARIENSIS,3.0,13.0,13.0,3.0,13.0
MACCULLOCHELLA,PEELII,6.0,13.58,13.58,6.0,13.58
MACOMA,BALTHICA,7.0,13.99,13.99,7.0,13.99
MACQUARIA,AUSTRALASICA,31.0,13.82,13.82,31.0,13.82
MACRHYBOPSIS,STORERIANA,2.0,13.41,13.41,2.0,13.41
MACROBRACHIUM,ROSENBERGII,16.0,13.67,13.67,16.0,13.67
MACROCYCLOPS,ALBIDUS,1.0,13.99,13.99,1.0,13.99
MACROGLOSSUM,STELLATARUM,2.0,13.99,13.99,2.0,13.99
MACROHEPTOPUS,BRANICKII,1.0,13.99,13.99,1.0,13.99
MACROLEPIDOTUS,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MACROPINNA,MICROSTOMA,2.0,13.99,13.99,2.0,13.99
MACRURONUS,MAGELLANICUS,1.0,13.99,13.99,1.0,13.99
MALACOHERPESVIRIDAE,DAVISON,2.0,13.0,13.0,2.0,13.0
MALACOHERPESVIRIDAE,HERPESVIRUS,2.0,13.0,13.0,2.0,13.0
MALLOTUS,VILLOSUS,12.0,13.88,13.88,12.0,13.88
MARGARISCUS,MARGARITA,6.0,13.77,13.77,6.0,13.77
MARGARITIFERA,MARGARITIFERA,53.0,13.94,13.94,53.0,13.94
MARINA,TESTUDINUM,1.0,13.41,13.41,1.0,13.41
MARINA,ULVA,1.0,13.41,13.41,1.0,13.41
MARMARONETTA,ANGUSTIROSTRIS,1.0,13.99,13.99,1.0,13.99
MARMOSPS,PAULENSIS,1.0,13.99,13.99,1.0,13.99
MARTEILIA,REFRINGENS,2.0,13.67,13.67,2.0,13.67
MAUROLICUS,MUELLERI,1.0,13.99,13.99,1.0,13.99
MAXIMUS,POLYACTIS,1.0,13.41,13.41,1.0,13.41
MEADIA,ABYSSALIS,1.0,13.99,13.99,1.0,13.99
MEGALOBRAMA,AMBLYCEPHALA,3.0,13.99,13.99,3.0,13.99
MEGAPTERA,NOVAEANGLIAE,2.0,13.67,13.67,2.0,13.67
MEGAPTERA,NOVAENGLIAE,1.0,13.0,13.0,1.0,13.0
MEGARCYS,SIGNATA,1.0,13.99,13.99,1.0,13.99
MELALEUCA,LANCEOLATA,1.0,13.0,13.0,1.0,13.0
MELANITTA,PERSPICILLATA,1.0,13.41,13.41,1.0,13.41
MELANOCHROMIS,JOHANNI,1.0,13.99,13.99,1.0,13.99
MELANOGRAMMUS,AEGLEFINUS,21.0,13.96,13.96,21.0,13.96
MELANOIDES,TUBERCULATA,8.0,13.83,13.83,8.0,13.83
MELANOPSIS,COSTATA,1.0,13.99,13.99,1.0,13.99
MELANOTAENIA,SPLENDIDA,1.0,13.0,13.0,1.0,13.0
MELICHTHYS,NIGER,1.0,13.99,13.99,1.0,13.99
MELITAEA,AURELIA,1.0,13.99,13.99,1.0,13.99
MELOIDAE,MELOLONTHIDAE,1.0,13.0,13.0,1.0,13.0
MELOSIRA,GRANULATA,1.0,13.0,13.0,1.0,13.0
MENIDIA,MENIDIA,10.0,13.67,13.67,10.0,13.67
MENTHA,AQUATICA,1.0,13.41,13.41,1.0,13.41
MERCENARIA,MERCENARIA,5.0,13.99,13.99,5.0,13.99
MERGUS,MERGANSER,28.0,13.85,13.85,28.0,13.85
MERLANGIUS,MERLANGUS,10.0,13.93,13.93,10.0,13.93
MERLUCCIUS,PRODUCTUS,9.0,13.0,13.0,9.0,13.0
MESOCYCLOPS,EDAX,5.0,13.32,13.32,5.0,13.32
MESODINIUM,COLEPS,2.0,13.99,13.99,2.0,13.99
MESOPODOPSIS,SLABBERI,1.0,13.99,13.99,1.0,13.99
MESORCHIS,DENTICULATUM,2.0,13.67,13.67,2.0,13.67
MESORCHIS,DENTICULATUS,1.0,13.0,13.0,1.0,13.0
METAPENAEUS,ENSIS,3.0,13.41,13.41,3.0,13.41
METARHIZIUM,ANISOPLIAE,1.0,13.99,13.99,1.0,13.99
METOPAULIAS,DEPRESSUS,3.0,13.99,13.99,3.0,13.99
MICAELA,ANTONINI,1.0,13.99,13.99,1.0,13.99
MICRASEMA,ARCTOPSYCHE,1.0,13.0,13.0,1.0,13.0
MICROCYSTIS,AERUGINOSA,3.0,13.99,13.99,3.0,13.99
MICRODIPODOPS,PALLIDUS,1.0,13.99,13.99,1.0,13.99
MICROGADUS,PROXIMUS,2.0,13.99,13.99,2.0,13.99
MICROMESISTIUS,POUTASSOU,2.0,13.41,13.41,2.0,13.41
MICROPOGONIAS,UNDULATUS,11.0,13.99,13.99,11.0,13.99
MICROPTERUS,DOLOMIEU,52.0,13.65,13.65,52.0,13.65
MICROSETELLA,NORVEGICA,6.0,13.77,13.77,6.0,13.77
MICROSORUM,PTEROPUS,1.0,13.99,13.99,1.0,13.99
MICROTUS,AGRESTIS,2.0,13.99,13.99,2.0,13.99
MICTYRIS,LONGICARPUS,1.0,13.99,13.99,1.0,13.99
MIRABILIS,GOBIIDAE,2.0,13.0,13.0,2.0,13.0
MISGURNIS,FOSSILIS,3.0,13.12,13.12,3.0,13.12
MISGURNUS,ANGUILLICAUDATUS,13.0,13.84,13.84,13.0,13.84
MITROCOMA,CELLULARIA,1.0,13.99,13.99,1.0,13.99
MNEMIOPSIS,LEIDYI,1.0,13.99,13.99,1.0,13.99
MOGURNDA,ADSPERSA,1.0,13.99,13.99,1.0,13.99
MOINA,MICRURA,3.0,13.0,13.0,3.0,13.0
MOINA,MINUTA,3.0,13.0,13.0,3.0,13.0
MOINIDAE,SIDIDAE,1.0,13.0,13.0,1.0,13.0
MOIRA,RECORD,1.0,13.41,13.41,1.0,13.41
MOIRA,SOAR,1.0,13.41,13.41,1.0,13.41
MOLA,MOLA,3.0,13.99,13.99,3.0,13.99
MOLLUSCA,ANTIPODARUM,2.0,13.41,13.41,2.0,13.41
MOLLUSCA,POTAMOPYRGUS,2.0,13.41,13.41,2.0,13.41
MONACHUS,SCHAUINSLANDI,4.0,13.99,13.99,4.0,13.99
MONODACTYLUS,FALCIFORMIS,2.0,13.99,13.99,2.0,13.99
MONOGENEA,GYRODACTYLIDAE,13.0,13.79,13.79,13.0,13.79
MONTASTRAEA,CAVERNOSA,1.0,13.99,13.99,1.0,13.99
MORONE,SAXATILIS,52.0,13.77,13.77,52.0,13.77
MORUS,BASSANUS,1.0,13.99,13.99,1.0,13.99
MUEHLENBECKIA,FLORULENTA,1.0,13.99,13.99,1.0,13.99
MUGILOGOBIUS,LAKE,1.0,13.0,13.0,1.0,13.0
MUGILOGOBIUS,SITE,1.0,13.0,13.0,1.0,13.0
MUGILOGOBIUS,TOWUTI,1.0,13.0,13.0,1.0,13.0
MULLUS,SURMULETUS,1.0,13.0,13.0,1.0,13.0
MURAENESOX,CINEREUS,2.0,13.99,13.99,2.0,13.99
MUSCIDAE,EPHYDRIDAE,1.0,13.0,13.0,1.0,13.0
MUSCIDAE,THAUMALEIDAE,1.0,13.41,13.41,1.0,13.41
MUSTELA,VISON,2.0,13.67,13.67,2.0,13.67
MUSTELUS,CANIS,2.0,13.99,13.99,2.0,13.99
MYA,ARENARIA,3.0,13.77,13.77,3.0,13.77
MYAXACEPHALUS,AENAEUS,1.0,13.0,13.0,1.0,13.0
MYCOPLASMA,GALLISEPTICUM,1.0,13.99,13.99,1.0,13.99
MYCTEROPERCA,MICROLEPIS,2.0,13.99,13.99,2.0,13.99
MYCTOPHIFORMES,AULOPIFORMES,1.0,13.41,13.41,1.0,13.41
MYCTOPHUM,SPINOSUM,1.0,13.99,13.99,1.0,13.99
MYLOCHEILUS,CAURINUS,6.0,13.77,13.77,6.0,13.77
MYLOPHARODON,CONOCEPHALUS,3.0,13.77,13.77,3.0,13.77
MYLOPHARYNGODON,PICEUS,1.0,13.41,13.41,1.0,13.41
MYOTIS,LUCIFUGUS,1.0,13.99,13.99,1.0,13.99
MYOXOCEPHALUS,SCORPIUS,34.0,13.17,13.17,34.0,13.17
MYRIOPHYLLUM,REFUGE,1.0,13.0,13.0,1.0,13.0
MYRIOPHYLLUM,SPICATUM,57.0,13.75,13.75,57.0,13.75
MYSIS,DILUVIANA,13.0,13.24,13.24,13.0,13.24
MYSIS,RELICTA,13.0,13.24,13.24,13.0,13.24
MYSTUS,NEMURUS,2.0,13.99,13.99,2.0,13.99
MYTILUS,EDULIS,11.0,13.55,13.55,11.0,13.55
MYXOBILATUS,GASTEROSTEI,1.0,13.0,13.0,1.0,13.0
MYXOSOMA,CEREBRALIS,2.0,13.0,13.0,2.0,13.0
MYXOSPOREA,BIVALVULIDA,1.0,13.99,13.99,1.0,13.99
MYXOZOA,ANNELIDA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,MALACOSPOREA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,MONOGENEA,1.0,13.0,13.0,1.0,13.0
MYXOZOA,TREMATODA,1.0,13.0,13.0,1.0,13.0
NAFFARI,MYXOSPOREA,1.0,13.0,13.0,1.0,13.0
NAJAS,FLEXILIS,3.0,13.12,13.12,3.0,13.12
NANNOPERCA,AUSTRALIS,37.0,13.52,13.52,37.0,13.52
NANOPHYETUS,SALMINCOLA,2.0,13.99,13.99,2.0,13.99
NASO,UNICORNIS,1.0,13.99,13.99,1.0,13.99
NASSARIUS,OBSOLETUS,1.0,13.99,13.99,1.0,13.99
NATALIS,PANAQUE,2.0,13.99,13.99,2.0,13.99
NATRIX,NATRIX,1.0,13.99,13.99,1.0,13.99
NAUCORIS,CONGREX,2.0,13.99,13.99,2.0,13.99
NAUPLIUS,MYOXOCEPHALUS,1.0,13.99,13.99,1.0,13.99
NAUPLIUS,TEMORA,1.0,13.41,13.41,1.0,13.41
NEASCUS,MUSCULICOLA,1.0,13.0,13.0,1.0,13.0
NECTURUS,MACULOSUS,4.0,13.67,13.67,4.0,13.67
NELSONI,PENSHINENSIS,1.0,13.0,13.0,1.0,13.0
NEMATALOSA,EREBI,1.0,13.99,13.99,1.0,13.99
NEMATOBOTHRIUM,SPINNERI,4.0,13.99,13.99,4.0,13.99
NEMATOCELIS,DIFFICILIS,1.0,13.99,13.99,1.0,13.99
NEMATODA,ACANTHOCEPHALA,4.0,13.3,13.3,4.0,13.3
NEMESTRINIDAE,BOMBYLIIDAE,1.0,13.99,13.99,1.0,13.99
NEMICHTHYS,SCOLOPACEUS,2.0,13.99,13.99,2.0,13.99
NEMOTOBOTHRIUM,TEXOMENSIS,1.0,13.99,13.99,1.0,13.99
NEOCERATODUS,FORSTERI,2.0,13.99,13.99,2.0,13.99
NEOCHANNA,DIVERSUS,2.0,13.99,13.99,2.0,13.99
NEOCHASMUS,UMBELLUS,1.0,13.99,13.99,1.0,13.99
NEODIPLOTREMA,PELAMYDIS,2.0,13.99,13.99,2.0,13.99
NEOGOBIUS,MELANOSTOMUS,83.0,13.94,13.94,83.0,13.94
NEOLAMPROLOGUS,PULCHER,1.0,13.41,13.41,1.0,13.41
NEOMYSIS,INTEGER,1.0,13.41,13.41,1.0,13.41
NEOMYSIS,MERCEDIS,1.0,13.41,13.41,1.0,13.41
NEOSILURUS,HYRTLII,1.0,13.99,13.99,1.0,13.99
NEOTHUNNUS,MACROPTERUS,1.0,13.99,13.99,1.0,13.99
NEOTRYPAEA,UNCINATA,2.0,13.99,13.99,2.0,13.99
NEOVISON,VISON,1.0,13.0,13.0,1.0,13.0
NEROPHIS,OPHIDION,1.0,13.99,13.99,1.0,13.99
NEUROPTERA,SISYRIDAE,1.0,13.99,13.99,1.0,13.99
NIGRUM,SPECTABILE,2.0,13.41,13.41,2.0,13.41
NIPPOSTRONGYLUS,BRASILIENSIS,2.0,13.67,13.67,2.0,13.67
NITELLA,FONTINALIS,1.0,13.0,13.0,1.0,13.0
NOCOMIS,BIGUTTATUS,4.0,13.54,13.54,4.0,13.54
NODOSUS,GUADALUPENSIS,1.0,13.0,13.0,1.0,13.0
NODULARIA,SPUMIGENA,4.0,13.99,13.99,4.0,13.99
NOEMACHEILUS,BARBATULUS,4.0,13.19,13.19,4.0,13.19
NOMORHAMPHUS,EBRARDTII,2.0,13.99,13.99,2.0,13.99
NORMANICHTHYS,CROCKERI,16.0,13.95,13.95,16.0,13.95
NOTEMIGONUS,CRYSOLEUCAS,12.0,13.99,13.99,12.0,13.99
NOTERIDAE,PSEPHENIDAE,1.0,13.99,13.99,1.0,13.99
NOTOPTERUS,NOTOPTERUS,1.0,13.99,13.99,1.0,13.99
NOTOPTERUS,TICTO,1.0,13.41,13.41,1.0,13.41
NOTURUS,GYRINUS,11.0,13.45,13.45,11.0,13.45
NOUSIA,HEMICORDULIA,1.0,13.99,13.99,1.0,13.99
NUMENIUS,ARQUATA,1.0,13.99,13.99,1.0,13.99
NUPHAR,LUTEA,10.0,13.46,13.46,10.0,13.46
NYCTALUS,LEISLERI,1.0,13.99,13.99,1.0,13.99
NYCTICORAX,NYCTICORAX,4.0,13.99,13.99,4.0,13.99
NYMPHAEA,ALBA,3.0,13.26,13.26,3.0,13.26
NYMPHAEA,ODORATA,3.0,13.26,13.26,3.0,13.26
NYMPHOIDES,PELTATA,4.0,13.67,13.67,4.0,13.67
OCELLATUS,ROISSALI,1.0,13.41,13.41,1.0,13.41
OCHLEROTAHUS,ALBIFASCIATUS,1.0,13.99,13.99,1.0,13.99
OCTOCORALLIA,DENDROBRACHIIDAE,1.0,13.99,13.99,1.0,13.99
OCTOPUS,ORNATUS,1.0,13.0,13.0,1.0,13.0
ODOE,VITTATUS,1.0,13.0,13.0,1.0,13.0
ODONTESTHES,BONARIENSIS,7.0,13.34,13.34,7.0,13.34
ODONTOMESA,FULVA,1.0,13.99,13.99,1.0,13.99
OECONESUS,PARACALLIOPE,1.0,13.0,13.0,1.0,13.0
OENANTHE,AQUATICA,1.0,13.41,13.41,1.0,13.41
OESOPHAGOSTOMUM,DENTATUM,1.0,13.99,13.99,1.0,13.99
OLIGOCOTTUS,MACULOSUS,2.0,13.0,13.0,2.0,13.0
OLIGONEURIELLA,RHENANA,1.0,13.99,13.99,1.0,13.99
ONCORHYNCHUS,MYKISS,663.0,13.34,13.34,663.0,13.34
ONDATRA,ZIBETHICUS,3.0,13.99,13.99,3.0,13.99
ONOS,MUSTELUS,4.0,13.99,13.99,4.0,13.99
OPACA,CHAROPHYCEAE,1.0,13.41,13.41,1.0,13.41
OPEROPHTERA,BRUMATA,2.0,13.99,13.99,2.0,13.99
OPHICHTHUS,GOMESI,1.0,13.41,13.41,1.0,13.41
OPHICHTHUS,KUNALOA,1.0,13.41,13.41,1.0,13.41
OPISTHORCHIS,VIVERRINI,1.0,13.41,13.41,1.0,13.41
OPSANUS,BETA,2.0,13.67,13.67,2.0,13.67
ORATORIA,STOMATOPODA,1.0,13.0,13.0,1.0,13.0
ORATOSQUILLA,STOMATOPODA,1.0,13.0,13.0,1.0,13.0
OREGON,COASTA,1.0,13.99,13.99,1.0,13.99
OREGONICHTHUS,CRAMERI,1.0,13.99,13.99,1.0,13.99
OREMACULATUS,NANI,1.0,13.41,13.41,1.0,13.41
ORNITHODIPLOSTOMUM,PTYCHOCHEILUS,2.0,13.67,13.67,2.0,13.67
ORNITHODIPLOSTOMUM,PTYCHOCHELIUS,1.0,13.0,13.0,1.0,13.0
ORTHETRUM,CANCELLATUM,1.0,13.99,13.99,1.0,13.99
ORTHOSPINUS,FRANCISCENSIS,1.0,13.99,13.99,1.0,13.99
ORYCTOLAGUS,CUNICULUS,1.0,13.99,13.99,1.0,13.99
ORYZIAS,LATIPES,4.0,13.67,13.67,4.0,13.67
OSCITILLORIA,RUBESCENS,1.0,13.99,13.99,1.0,13.99
OSMERIDAE,EPERLANUS,1.0,13.41,13.41,1.0,13.41
OSMERIDAE,OSMERUS,1.0,13.41,13.41,1.0,13.41
OSMERIFORMES,GALAXIIFORMES,1.0,13.99,13.99,1.0,13.99
OSMERUS,EPERLANUS,34.0,13.31,13.31,34.0,13.31
OSMERUS,MORDAX,40.0,13.28,13.28,40.0,13.28
OSPHRONEMUS,GORAMY,1.0,13.99,13.99,1.0,13.99
OTOPHYSI,SILURIFORMES,9.0,13.71,13.71,9.0,13.71
OVA,RIGIDA,1.0,13.99,13.99,1.0,13.99
OXYURA,LEUCOCEPHALA,1.0,13.99,13.99,1.0,13.99
PACHYCARA,BRACHYCEPHALUM,1.0,13.99,13.99,1.0,13.99
PACIFASTACUS,LENIUSCULUS,16.0,13.91,13.91,16.0,13.91
PACIFASTICUS,KLAMATHENSIS,2.0,13.41,13.41,2.0,13.41
PADOGOBIUS,MARTENSI,1.0,13.99,13.99,1.0,13.99
PAEDOCYPRIS,PROGENETICA,2.0,13.99,13.99,2.0,13.99
PAEDOPHRYNE,AMAUENSIS,1.0,13.99,13.99,1.0,13.99
PAGELLUS,ERYTHRINUS,1.0,13.99,13.99,1.0,13.99
PAGOPHILUS,GROENLANDICUS,1.0,13.99,13.99,1.0,13.99
PALAEMON,SERRIFER,2.0,13.41,13.41,2.0,13.41
PALAEMONETES,ARGENTINUS,1.0,13.0,13.0,1.0,13.0
PALAEMONETES,PUGIO,2.0,13.19,13.19,2.0,13.19
PALLASII,CATOSTOMIDAE,1.0,13.41,13.41,1.0,13.41
PANAQUE,SUTTONORUM,8.0,13.99,13.99,8.0,13.99
PANDALIS,BOREALIS,1.0,13.41,13.41,1.0,13.41
PANDION,HALIAETUS,3.0,13.99,13.99,3.0,13.99
PANGASIUS,BOCOURTI,2.0,13.19,13.19,2.0,13.19
PANULIRUS,MARGINATUS,3.0,13.26,13.26,3.0,13.26
PAPILIO,AEGEUS,1.0,13.99,13.99,1.0,13.99
PARACENTROTUS,LIVIDUS,1.0,13.99,13.99,1.0,13.99
PARACHEIRODON,INNESI,2.0,13.99,13.99,2.0,13.99
PARACHONDROSTOMA,MIEGII,1.0,13.41,13.41,1.0,13.41
PARAGONIMUS,WESTERMANI,1.0,13.99,13.99,1.0,13.99
PARAHUCHO,THYMALLINAE,1.0,13.41,13.41,1.0,13.41
PARALICHTHYS,DENTATUS,11.0,13.0,13.0,11.0,13.0
PARALICHTHYS,OLIVACEUS,22.0,13.62,13.62,22.0,13.62
PARALOMIS,GRANULOSA,1.0,13.41,13.41,1.0,13.41
PARAPERCIDAE,MUGILOIDIDAE,1.0,13.99,13.99,1.0,13.99
PARAPOCRYPTES,SERPERASTER,1.0,13.99,13.99,1.0,13.99
PARAPRISTIPOMA,TRILINEATUM,2.0,13.67,13.67,2.0,13.67
PARASALMO,PENSHINENSIS,1.0,13.0,13.0,1.0,13.0
PARATHALESTRIS,CRONI,1.0,13.99,13.99,1.0,13.99
PARAXANTHUS,BARBIGER,2.0,13.99,13.99,2.0,13.99
PARCOBLATTA,PENNSYLVANICA,1.0,13.99,13.99,1.0,13.99
PAROPHRYS,VETULUS,2.0,13.67,13.67,2.0,13.67
PARREYSIA,CYLINDRICA,4.0,13.83,13.83,4.0,13.83
PARVICAPSULA,MINIBICORNIS,5.0,13.99,13.99,5.0,13.99
PARVOCALANUS,CRASSIROSTRIS,3.0,13.99,13.99,3.0,13.99
PARYPHOSTOMUM,RADIATUM,2.0,13.99,13.99,2.0,13.99
PASPALUM,DISTICHUM,1.0,13.41,13.41,1.0,13.41
PASPALUM,ECHINOCHLOA,1.0,13.41,13.41,1.0,13.41
PASSER,DOMESTICUS,1.0,13.41,13.41,1.0,13.41
PATAGONINA,HATCHERI,2.0,13.99,13.99,2.0,13.99
PATELLA,VULGATA,1.0,13.99,13.99,1.0,13.99
PAURORHYNCHUS,HIODONTIS,1.0,13.99,13.99,1.0,13.99
PEARSONELLUM,CORVENTUM,5.0,13.99,13.99,5.0,13.99
PECES,CONTINENTALES,1.0,13.99,13.99,1.0,13.99
PECTORALIS,OSMERIDAE,1.0,13.41,13.41,1.0,13.41
PELAGIA,NOCTILUCA,1.0,13.99,13.99,1.0,13.99
PELECANOIDES,GARNOTII,2.0,13.99,13.99,2.0,13.99
PELECANUS,ONOCHROTALUS,1.0,13.99,13.99,1.0,13.99
PELECUS,CULTRATUS,4.0,13.99,13.99,4.0,13.99
