source,target,hits,score,score.1,Hits,Score
ETHMIDIUM,MACULATUM,4.0,13.67,13.67,4.0,13.67
EUALETES,TULIPA,1.0,13.99,13.99,1.0,13.99
EUBOSMINA,COREGONI,1.0,12.68,12.68,1.0,12.68
EUBOTHRIUM,CRASSUM,33.0,13.58,13.58,33.0,13.58
EUBOTHRIUM,SALVELINI,20.0,12.95,12.95,20.0,12.95
EUCLINOSTOMUM,HETEROSTOMUM,1.0,13.99,13.99,1.0,13.99
EUCYCLOGOBIUS,NEWBERRYI,4.0,13.99,13.99,4.0,13.99
EUDONTOMYZON,DANFORDI,1.0,13.41,13.41,1.0,13.41
EUDONTOMYZON,VLADYKOVI,1.0,12.68,12.68,1.0,12.68
EUHRYCHIOPSIS,LECONTEI,1.0,13.99,13.99,1.0,13.99
EUMETOPIAS,JUBATUS,10.0,13.99,13.99,10.0,13.99
EUPARYPHUS,HYDROPTILA,1.0,13.99,13.99,1.0,13.99
EUPHAUSIA,SUPERBA,4.0,13.99,13.99,4.0,13.99
EUPHYDRYAS,AURINIA,21.0,13.99,13.99,21.0,13.99
EUPOGON,VICTORIA,1.0,13.0,13.0,1.0,13.0
EURYCERCUS,LAMELLATUS,12.0,13.94,13.94,12.0,13.94
EURYCOTIS,FLORIDANA,1.0,13.99,13.99,1.0,13.99
EURYTEMORA,HERDMANI,2.0,13.99,13.99,2.0,13.99
EUSTRONGYLIDES,TUBIFEX,4.0,13.19,13.19,4.0,13.19
EUTHYNNUS,PELAMIS,3.0,13.26,13.26,3.0,13.26
EXALBESCENS,HALORAGACEAE,1.0,13.0,13.0,1.0,13.0
EXALBESCENS,NAJAS,1.0,12.41,12.41,1.0,12.41
EXALBESCENS,VARIEGATUM,1.0,12.19,12.19,1.0,12.19
EXILE,FLABELLARE,1.0,12.68,12.68,1.0,12.68
EXITIOSA,EXITIOSA,1.0,13.0,13.0,1.0,13.0
EXOPALAEMON,STYLIFERUS,1.0,13.99,13.99,1.0,13.99
FAGUS,SYLVATICA,7.0,13.99,13.99,7.0,13.99
FALLICAMBARUS,FODIENS,2.0,13.99,13.99,2.0,13.99
FARFANTEPENAEUS,AZTECUS,2.0,13.41,13.41,2.0,13.41
FARFANTEPENAEUS,DUORARUM,2.0,13.41,13.41,2.0,13.41
FARIONIS,CONOSTOMUM,3.0,12.88,12.88,3.0,12.88
FASCIOLA,HEPATICA,4.0,13.99,13.99,4.0,13.99
FASCIOLOPSIS,BUSKI,1.0,13.99,13.99,1.0,13.99
FAVONIGOBIUS,EXQUISITUS,3.0,13.99,13.99,3.0,13.99
FAXONIUS,RUSTICUS,2.0,12.54,12.54,2.0,12.54
FELLODISTOMUM,BACCIGER,1.0,13.99,13.99,1.0,13.99
FENNEROPENAEUS,CHINENSIS,2.0,12.68,12.68,2.0,12.68
FENNEROPENAEUS,INDICUS,3.0,13.0,13.0,3.0,13.0
FENNEROPENAEUS,MERGUIENSIS,2.0,12.54,12.54,2.0,12.54
FERRISSIA,AESHNA,1.0,13.0,13.0,1.0,13.0
FERRISSIA,RIVULARIS,1.0,13.0,13.0,1.0,13.0
FERRISSIA,TASMANICA,1.0,13.0,13.0,1.0,13.0
FICEDULA,HYPOLEUCA,7.0,13.9,13.9,7.0,13.9
FICOPOMATUS,ENIGMATICUS,1.0,13.99,13.99,1.0,13.99
FIN,AMEIURUS,1.0,13.99,13.99,1.0,13.99
FISH,JULLIENI,1.0,12.41,12.41,1.0,12.41
FISH,PROBARBUS,1.0,12.41,12.41,1.0,12.41
FISHERIES,RESOURCES,9.0,12.84,12.84,9.0,12.84
FLAGILARIA,CROTONENSIS,1.0,13.0,13.0,1.0,13.0
FLAVESCENS,PERCINA,2.0,12.29,12.29,2.0,12.29
FLAVIDUS,AGGREGATA,1.0,12.19,12.19,1.0,12.19
FLAVOBACTERIUM,ARIAS,1.0,13.41,13.41,1.0,13.41
FLAVOBACTERIUM,COLUMNARE,28.0,13.97,13.97,28.0,13.97
FLAVUS,GYRINUS,3.0,12.41,12.41,3.0,12.41
FLOS-AQUAE,FLOS-AQUAE,1.0,12.68,12.68,1.0,12.68
FLUVIATILIS,ESOX,1.0,13.41,13.41,1.0,13.41
FLUVIATILIS,MAXIMA,2.0,12.09,12.09,2.0,12.09
FLUVIATILIS,PSETTA,2.0,12.09,12.09,2.0,12.09
FONTINALIS,ANTIPYRETICA,4.0,13.99,13.99,4.0,13.99
FRAGILARIA,CROTONENSIS,2.0,13.19,13.19,2.0,13.19
FRAGILARIA,GRANULATA,1.0,12.19,12.19,1.0,12.19
FRAGILARIA,MELOSIRA,1.0,12.68,12.68,1.0,12.68
FRATERCULA,ARCTICA,1.0,13.41,13.41,1.0,13.41
FUCUS,VESICULOSUS,4.0,13.99,13.99,4.0,13.99
FULMARUS,GLACIALIS,1.0,12.68,12.68,1.0,12.68
FULVESCENS,PLATORYNCHUS,1.0,12.41,12.41,1.0,12.41
FUNDULUS,HETEROCLITUS,33.0,13.69,13.69,33.0,13.69
FURCELLARIA,LUMBRICALIS,1.0,13.99,13.99,1.0,13.99
GAIDROPSARUS,VULGARIS,3.0,12.26,12.26,3.0,12.26
GALAXIAS,OLIDUS,28.0,13.26,13.26,28.0,13.26
GALAXIELLA,NIGROSTRIATA,1.0,13.99,13.99,1.0,13.99
GALERIA,MELLONELLA,1.0,13.99,13.99,1.0,13.99
GAMARELLUS,ANGULOSUS,1.0,13.99,13.99,1.0,13.99
GAMBUSA,AFFINIS,24.0,13.23,13.23,24.0,13.23
GAMBUSIA,AFFINIS,26.0,12.92,12.92,26.0,12.92
GAMBUSIA,HOLBROOKI,19.0,13.09,13.09,19.0,13.09
GAMMARIDAE,ATYIDAE,1.0,13.0,13.0,1.0,13.0
GAMMARIDAE,OSTRACODA,1.0,13.0,13.0,1.0,13.0
GAMMARUS,DYTISCIDAE,1.0,12.68,12.68,1.0,12.68
GAMMARUS,LACUSTRIS,11.0,12.84,12.84,11.0,12.84
GAMMARUS,MEGALOPTERA,1.0,12.68,12.68,1.0,12.68
GAMMARUS,MOLLUSCA,1.0,12.68,12.68,1.0,12.68
GAMMARUS,PULEX,12.0,12.88,12.88,12.0,12.88
GASTEROCHISMA,MELAMPUS,1.0,13.99,13.99,1.0,13.99
GASTEROSTEIDAE,COTTIDAE,3.0,12.58,12.58,3.0,12.58
GASTEROSTEIDAE,POECILIIDAE,1.0,12.19,12.19,1.0,12.19
GASTEROSTEUS,ACULEATUS,254.0,13.96,13.96,254.0,13.96
GASTROPHYSA,VIRIDULA,2.0,13.99,13.99,2.0,13.99
GASTROPODA,NEMATODA,12.0,13.19,13.19,12.0,13.19
GAVIA,IMMER,5.0,13.86,13.86,5.0,13.86
GAVIA,STELLATA,1.0,12.19,12.19,1.0,12.19
GEMINATUS,IONTHAS,1.0,13.41,13.41,1.0,13.41
GENYONEMUS,CLINIDAE,1.0,13.41,13.41,1.0,13.41
GIBBA,LEMNA,1.0,12.41,12.41,1.0,12.41
GIBELION,CATLA,1.0,12.68,12.68,1.0,12.68
GILA,ATRARIA,4.0,13.09,13.09,4.0,13.09
GILA,COERULEA,3.0,12.77,12.77,3.0,12.77
GILA,CYPHA,2.0,12.29,12.29,2.0,12.29
GILA,ROBUSTA,2.0,12.09,12.09,2.0,12.09
GILAE,APACHE,2.0,13.0,13.0,2.0,13.0
GILLICHTHYS,MIRABILIS,5.0,13.62,13.62,5.0,13.62
GILLICHTHYS,MIRABILLIS,1.0,12.19,12.19,1.0,12.19
GLACIALIS,PLEURONECTIDAE,1.0,12.68,12.68,1.0,12.68
GLANIS,POLYPTERUS,1.0,13.99,13.99,1.0,13.99
GLAUCUS,ATLANTICUS,1.0,12.41,12.41,1.0,12.41
GLENODINIUM,PULVISCULUS,1.0,13.99,13.99,1.0,13.99
GLOBICEPHALA,MELEANUS,1.0,13.99,13.99,1.0,13.99
GLOEOCYSTIS,RADIATA,1.0,13.41,13.41,1.0,13.41
GLORIOSUS,GOODEI,1.0,13.0,13.0,1.0,13.0
GLOSSAMIA,APRION,1.0,13.99,13.99,1.0,13.99
GLOSSOGOBIUS,FLAVIPINNIS,1.0,13.41,13.41,1.0,13.41
GLOSSOGOBIUS,GIURIS,1.0,13.41,13.41,1.0,13.41
GLOSSOSOMATIDAE,DIPSEUDOPSIDAE,1.0,13.41,13.41,1.0,13.41
GLOSSOSOMATIDAE,MORTONIELLA,1.0,13.0,13.0,1.0,13.0
GLUGEA,HERTWIGI,1.0,13.41,13.41,1.0,13.41
GLYCERIA,BOREALIS,1.0,12.68,12.68,1.0,12.68
GLYPTOCEPHALUS,STELLERI,2.0,13.99,13.99,2.0,13.99
GNATHONEMUS,MACROLEPIDOTUS,1.0,12.41,12.41,1.0,12.41
GNATHONEMUS,PETERSII,1.0,13.41,13.41,1.0,13.41
GNATHOSTOMULIDA,MICROGNATHOZOA,1.0,13.99,13.99,1.0,13.99
GOBIESOX,STRUMOSUS,7.0,13.99,13.99,7.0,13.99
GOBIIDAE,MUGILOGOBIUS,1.0,13.0,13.0,1.0,13.0
GOBIO,GOBIO,30.0,12.62,12.62,30.0,12.62
GOBIOIDEI,MUGILOGOBIUS,1.0,13.0,13.0,1.0,13.0
GOBIOMORPHUS,BASALIS,2.0,12.29,12.29,2.0,12.29
GOBIOMORPHUS,COTIDIANUS,4.0,13.09,13.09,4.0,13.09
GOBIOMORPHUS,HUTTONI,2.0,12.29,12.29,2.0,12.29
GOBIONELLUS,SHUFELDTI,1.0,13.99,13.99,1.0,13.99
GOBIOSOMA,BOSC,14.0,12.95,12.95,14.0,12.95
GOBIOSOMA,BOSCI,26.0,13.59,13.59,26.0,13.59
GOBY,AMNICOLA,1.0,12.19,12.19,1.0,12.19
GOBY,GOBIIDAE,1.0,13.99,13.99,1.0,13.99
GOBY,GYRAULUS,1.0,12.41,12.41,1.0,12.41
GOBY,PHYSA,1.0,12.41,12.41,1.0,12.41
GOLENKINIA,CONTORTA,1.0,13.0,13.0,1.0,13.0
GOLENKINIA,RADIATA,1.0,13.0,13.0,1.0,13.0
GOMPHUS,VULGATISSIMUS,2.0,13.99,13.99,2.0,13.99
GONATIDAE,GONATUS,1.0,13.99,13.99,1.0,13.99
GONATUS,FABRICII,1.0,12.68,12.68,1.0,12.68
GONOCERCA,MACROFORMIS,1.0,13.99,13.99,1.0,13.99
GOURBAULTAE,MOLLUSCA,1.0,12.41,12.41,1.0,12.41
GRAELLSII,MIEGII,1.0,13.41,13.41,1.0,13.41
GRAPTOLEBERIS,TESTUDINARIA,5.0,13.99,13.99,5.0,13.99
GREVILLEA,PTEROSPERMA,1.0,13.99,13.99,1.0,13.99
GROMPHADORHINA,PORTENTOSA,5.0,13.99,13.99,5.0,13.99
GRUNNIENS,GOBIIDAE,1.0,12.19,12.19,1.0,12.19
GRYLLODES,SIGILLATUS,1.0,13.99,13.99,1.0,13.99
GRYLLUS,SIMILIS,1.0,12.68,12.68,1.0,12.68
GULOSUS,ROBUSTUM,1.0,13.41,13.41,1.0,13.41
GYLIAUCHEN,NAHAENSIS,1.0,13.99,13.99,1.0,13.99
GYMNAMMODYTES,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
GYMNOCEPHALUS,CERNUA,15.0,12.06,12.06,15.0,12.06
GYMNOCEPHALUS,CERNUUS,55.0,13.77,13.77,55.0,13.77
GYMNOCYPRIS,PRZEWALSKII,1.0,13.41,13.41,1.0,13.41
GYMNODINIUM,HELVETICUM,2.0,13.99,13.99,2.0,13.99
GYMNOTIFORMES,GYMNOTIDAE,1.0,13.99,13.99,1.0,13.99
GYRAULUS,CRISTA,2.0,13.67,13.67,2.0,13.67
GYRINIDAE,HALIPLIDAE,1.0,13.41,13.41,1.0,13.41
GYRINOPHILUS,PORPHYRITICUS,2.0,13.99,13.99,2.0,13.99
GYRINUS,CONVEXIUSCULUS,1.0,13.99,13.99,1.0,13.99
GYRODACTYLIDAE,MONOGENEA,3.0,12.68,12.68,3.0,12.68
GYRODACTYLUS,SALARIS,24.0,13.8,13.8,24.0,13.8
H,ANGUILLAE,1.0,13.0,13.0,1.0,13.0
H,HELICONEMA,1.0,13.0,13.0,1.0,13.0
HAASI,LOZANOI,1.0,12.68,12.68,1.0,12.68
HADROMOPHRYNE,NATALENSIS,2.0,13.41,13.41,2.0,13.41
HAEMATOPUS,OSTRALEGUS,5.0,13.99,13.99,5.0,13.99
HAEMULON,PLUMIERII,1.0,13.99,13.99,1.0,13.99
HAKEA,PREISSII,1.0,13.99,13.99,1.0,13.99
HALESUS,DIGITATUS,1.0,13.99,13.99,1.0,13.99
HALIAEETUS,LEUCOCEPHALUS,2.0,13.99,13.99,2.0,13.99
HALICHOERUS,GRYPUS,2.0,13.99,13.99,2.0,13.99
HALIOTIS,DIVERSICOLOR,2.0,12.29,12.29,2.0,12.29
HALIOTIS,RUBRA,2.0,12.09,12.09,2.0,12.09
HALIPLIDAE,CURCULIONIDAE,1.0,13.0,13.0,1.0,13.0
HALIPLIDAE,HELOPHORIDAE,1.0,13.0,13.0,1.0,13.0
HALISIDOTA,ARGENTATA,1.0,13.99,13.99,1.0,13.99
HALODULE,WRIGHTII,2.0,13.41,13.41,2.0,13.41
HALTERIA,MESODINIUM,2.0,13.99,13.99,2.0,13.99
HALVORSENIUS,EXILIS,1.0,13.99,13.99,1.0,13.99
HAPLOCHROMIS,BURTONI,2.0,13.99,13.99,2.0,13.99
HAPLOPHRYNE,MOLLIS,2.0,13.99,13.99,2.0,13.99
HAPLORCHIS,PUMILIO,4.0,13.83,13.83,4.0,13.83
HAPLORCHIS,TAICHUI,1.0,12.41,12.41,1.0,12.41
HARENGULA,PENSACOLAE,2.0,13.99,13.99,2.0,13.99
HELICE,TRIDENS,1.0,13.99,13.99,1.0,13.99
HELICOMETRA,FASCIATA,2.0,13.99,13.99,2.0,13.99
HELICONEMA,AFRICANUM,2.0,12.41,12.41,2.0,12.41
HELICONEMA,ANGUILLAE,4.0,12.54,12.54,4.0,12.54
HELICONEMA,LONGISSIMUM,4.0,13.19,13.19,4.0,13.19
HELOCHARES,COXELMIS,1.0,12.68,12.68,1.0,12.68
HELOCHARES,OBSCURUS,1.0,12.68,12.68,1.0,12.68
HELODIDAE,HYDROPHILIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HELOPHORIDAE,HYDROCHIDAE,1.0,13.0,13.0,1.0,13.0
HELOSTOMA,TEMMINCKI,1.0,13.41,13.41,1.0,13.41
HEMICHROMIS,LETOURNEUXI,1.0,13.99,13.99,1.0,13.99
HEMICLEPSIS,MARGINATA,1.0,13.99,13.99,1.0,13.99
HEMIGRAMMOCAPOETA,KEMALI,1.0,13.99,13.99,1.0,13.99
HEMIGRAPSUS,DANA,1.0,12.41,12.41,1.0,12.41
HEMIGRAPSUS,PENICILLATUS,2.0,12.83,12.83,2.0,12.83
HEMIGRAPSUS,SANGUINEUS,1.0,12.41,12.41,1.0,12.41
HEMIGRAPSUS,TAKANOI,1.0,12.41,12.41,1.0,12.41
HEMIMYSIS,ANOMALA,5.0,13.86,13.86,5.0,13.86
HEMIPTERA,HETEROPTERA,1.0,12.19,12.19,1.0,12.19
HEMIRAMPHUS,BRASILIENSIS,1.0,13.0,13.0,1.0,13.0
HEMIURUS,COMMUNIS,1.0,13.41,13.41,1.0,13.41
HENNEGUYA,SALMINICOLA,12.0,13.99,13.99,12.0,13.99
HEPSETUS,ODOE,1.0,13.99,13.99,1.0,13.99
HEPTAGENIA,SULPHUREA,3.0,13.58,13.58,3.0,13.58
HERDMANI,SIMILIS,1.0,12.68,12.68,1.0,12.68
HERPESVIRIDAE,HERPESVIRUSE,1.0,12.68,12.68,1.0,12.68
HERPESVIRIDAE,HOST,1.0,13.41,13.41,1.0,13.41
HERPESVIRUS,ANGUILLAE,8.0,13.35,13.35,8.0,13.35
HERPESVIRUS,CYPRINI,4.0,12.91,12.91,4.0,12.91
HETEROBRANCHUS,LONGIFILIS,1.0,13.41,13.41,1.0,13.41
HETEROBRANCHUS,LONGIFILUS,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,ENSIFER,1.0,13.41,13.41,1.0,13.41
HETEROCARPUS,LAEVIGNATUS,1.0,13.41,13.41,1.0,13.41
HETEROMASTUS,FILIFORMIS,1.0,13.99,13.99,1.0,13.99
HETEROPHYIDAE,CONCAVUM,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,CRYPTOCOTYLE,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,GENATA,1.0,12.68,12.68,1.0,12.68
HETEROPHYIDAE,PYGIDIOPSIS,1.0,12.68,12.68,1.0,12.68
HETEROPNEUSTES,FOSSILIS,4.0,13.41,13.41,4.0,13.41
HETEROPOLARIA,LWOFFI,1.0,13.99,13.99,1.0,13.99
HIATICULA,CANUTUS,1.0,13.41,13.41,1.0,13.41
HIODON,ALOSOIDES,1.0,12.68,12.68,1.0,12.68
HIODON,TERGISUS,3.0,13.77,13.77,3.0,13.77
HIPPEUTIS,COMPLANATUS,2.0,13.99,13.99,2.0,13.99
HIPPOCAMPUS,ERECTUS,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSOIDES,PLATESSOIDES,1.0,13.99,13.99,1.0,13.99
HIPPOGLOSSUS,HIPPOGLOSSUS,6.0,13.77,13.77,6.0,13.77
HIPPOGLOSSUS,STENOLEPIS,2.0,12.68,12.68,2.0,12.68
HIRUDO,MEDICINALIS,1.0,13.99,13.99,1.0,13.99
HIRUNDO,RUSTICA,5.0,13.99,13.99,5.0,13.99
HISTIOBRANCHUS,BATHYBIUS,1.0,13.99,13.99,1.0,13.99
HISTRIONICUS,HISTRIONICUS,1.0,13.99,13.99,1.0,13.99
HOLOCENTROPUS,DUBIUS,1.0,12.19,12.19,1.0,12.19
HOLOPEDIUM,GIBBERUM,5.0,13.99,13.99,5.0,13.99
HOLOTHURIA,ECHINODERMATA,1.0,12.41,12.41,1.0,12.41
HOLOTHURIA,HOLOTHUROIDEA,1.0,12.68,12.68,1.0,12.68
HOLOTHUROIDEA,ECHINODERMATA,1.0,12.68,12.68,1.0,12.68
HOMARUS,GAMMARUS,1.0,13.41,13.41,1.0,13.41
HOMOPTERA,ORTHOPTERA,1.0,13.41,13.41,1.0,13.41
HOPLIAS,MALABARICUS,5.0,13.73,13.73,5.0,13.73
HOPLOBROTULA,ARMATA,2.0,13.67,13.67,2.0,13.67
HOPLOSTERNUM,LITTORALE,1.0,13.99,13.99,1.0,13.99
HOPLOSTETHUS,ATLANTICUS,4.0,13.83,13.83,4.0,13.83
HORABAGRUS,BRACHYSOMA,2.0,13.99,13.99,2.0,13.99
HUCHO,BERYX,1.0,12.41,12.41,1.0,12.41
HUCHO,HUCHO,16.0,13.91,13.91,16.0,13.91
HYACINTHOIDES,NON-SCRIPTA,1.0,13.99,13.99,1.0,13.99
HYBOPSIS,BIGUTTATA,1.0,13.41,13.41,1.0,13.41
HYBOPSIS,MICROPOGON,1.0,13.0,13.0,1.0,13.0
HYDRACARINA,CALANOIDA,1.0,13.41,13.41,1.0,13.41
HYDRACARINA,CYCLOPOIDA,1.0,13.41,13.41,1.0,13.41
HYDRACARINA,MEGALOPTERA,2.0,12.83,12.83,2.0,12.83
HYDRACARINA,TABANIDAE,1.0,12.19,12.19,1.0,12.19
HYDRAENIDAE,HYDROCHIDAE,1.0,13.41,13.41,1.0,13.41
HYDRILLA,VERTICILLATA,28.0,13.97,13.97,28.0,13.97
HYDROBIA,ACUTA,1.0,13.99,13.99,1.0,13.99
HYDROBIIDAE,LYMNAEIDAE,1.0,12.68,12.68,1.0,12.68
HYDROBIIDAE,PLANORBIDAE,1.0,13.41,13.41,1.0,13.41
HYDROBIOSIS,OXYETHIRA,1.0,13.41,13.41,1.0,13.41
HYDROCHARIS,MORSUS-RANAE,1.0,13.99,13.99,1.0,13.99
HYDROCHIDAE,HYDRAENIDAE,1.0,13.0,13.0,1.0,13.0
HYDROCHIDAE,HYDROPHILIDAE,1.0,12.68,12.68,1.0,12.68
HYDROCHUS,COXELMIS,1.0,13.0,13.0,1.0,13.0
HYDROCYNUS,VITTATUS,2.0,13.67,13.67,2.0,13.67
HYDROPHILIDAE,NOTERIDAE,1.0,13.0,13.0,1.0,13.0
HYDROPHILUS,PICEUS,1.0,13.41,13.41,1.0,13.41
HYGROBIA,AUSTRALASIAE,1.0,13.0,13.0,1.0,13.0
HYMENOLEPIS,DIMINUTA,2.0,13.99,13.99,2.0,13.99
HYMENOPTERA,ISOPTERA,1.0,13.0,13.0,1.0,13.0
HYMENOPTERA,STENOGASTRINAE,1.0,13.0,13.0,1.0,13.0
HYPENTELIUM,NIGRICANS,3.0,13.58,13.58,3.0,13.58
HYPEROPLUS,IMMACULATUS,1.0,13.0,13.0,1.0,13.0
HYPEROPLUS,LANCEOLATUS,1.0,13.0,13.0,1.0,13.0
HYPERPROSOPON,ARGENTEUM,2.0,13.99,13.99,2.0,13.99
HYPLEUROCHILUS,GEMINATUS,4.0,13.83,13.83,4.0,13.83
HYPOMESUS,NIPPONENSIS,5.0,12.79,12.79,5.0,12.79
HYPOMESUS,PRETIOSUS,4.0,12.54,12.54,4.0,12.54
HYPOMESUS,TRANSPACIFICUS,5.0,12.79,12.79,5.0,12.79
HYPOPHTHALMICHTHYS,MOLITRIX,13.0,13.53,13.53,13.0,13.53
HYPOPHTHALMICHTHYS,NOBILIS,7.0,12.8,12.8,7.0,12.8
HYPOPHTHALMUS,EDENTATUS,4.0,12.35,12.35,4.0,12.35
HYPOPHTHALMUS,OREMACULATUS,15.0,13.77,13.77,15.0,13.77
HYPORHAMPHUS,PICARTI,1.0,13.99,13.99,1.0,13.99
HYPOSTOMUS,PLECOSTOMUS,2.0,13.99,13.99,2.0,13.99
HYPSOBLENNIUS,IONTHAS,1.0,13.41,13.41,1.0,13.41
HYSTEROCARPUS,TRASKI,1.0,13.99,13.99,1.0,13.99
HYSTEROMORPHA,TRILOBA,1.0,13.99,13.99,1.0,13.99
HYSTEROTHYLACIUM,ADUNCUM,2.0,13.99,13.99,2.0,13.99
ICHNEUMONIDAE,CINYGMULA,1.0,13.0,13.0,1.0,13.0
ICHTHYOCOTYLURUS,ERRATICUS,4.0,13.54,13.54,4.0,13.54
ICHTHYOMYZON,CASTANEUS,4.0,12.47,12.47,4.0,12.47
ICHTHYOMYZON,FOSSOR,6.0,13.06,13.06,6.0,13.06
ICHTHYOMYZON,UNICUSPIS,5.0,12.79,12.79,5.0,12.79
ICHTHYOPHONUS,HOFERI,1.0,13.99,13.99,1.0,13.99
ICTALURIDAE,CENTRARCHIDAE,1.0,13.41,13.41,1.0,13.41
ICTALURUS,MELA,41.0,12.9,12.9,41.0,12.9
ICTALURUS,PUNCTATUS,58.0,13.19,13.19,58.0,13.19
ICTHYOMYZON,HUBBSI,3.0,12.33,12.33,3.0,12.33
ICTIOBUS,BUBALUS,3.0,13.0,13.0,3.0,13.0
ICTIOBUS,CYPRINELLUS,5.0,13.51,13.51,5.0,13.51
IDENTIFICATION,BACK,1.0,13.41,13.41,1.0,13.41
ILLEX,ILLECEBROSUS,1.0,13.99,13.99,1.0,13.99
INDODIDYMOZOON,PEARSONI,1.0,13.99,13.99,1.0,13.99
INLECYPRIS,AUROPURPUREUS,1.0,13.99,13.99,1.0,13.99
IRIS,PSEUDACORUS,1.0,13.99,13.99,1.0,13.99
ISOCHRYSIS,GALBANA,1.0,13.99,13.99,1.0,13.99
ISOPTERA,LEPIDOPTERA,1.0,13.0,13.0,1.0,13.0
ISTIOPHORUS,PLATYPTERUS,3.0,13.99,13.99,3.0,13.99
ISURUS,OXYRHINCHUS,2.0,13.99,13.99,2.0,13.99
JARDINII,MULTIFASCIATA,1.0,13.41,13.41,1.0,13.41
JENYNSIA,MULTIDENTATA,1.0,13.99,13.99,1.0,13.99
JUNCUS,BULBOSUS,3.0,13.58,13.58,3.0,13.58
JUNCUS,GERARDII,1.0,12.41,12.41,1.0,12.41
JUNCUS,JUNCUS,1.0,12.41,12.41,1.0,12.41
KAPPAPHYCUS,ALVAREZII,1.0,13.99,13.99,1.0,13.99
KATSUMONUS,PELAMIS,3.0,13.26,13.26,3.0,13.26
KERATELLA,COCHLEARIS,6.0,13.58,13.58,6.0,13.58
KERATELLA,DAPHNIA,1.0,13.0,13.0,1.0,13.0
KERATELLA,QUADRATA,2.0,12.41,12.41,2.0,12.41
KETA,TSCHAWYTSCHA,1.0,12.68,12.68,1.0,12.68
KIAERIA,STARKEI,3.0,13.99,13.99,3.0,13.99
KINDTII,BRACHYURUM,1.0,12.68,12.68,1.0,12.68
KINORHYNCHA,PRIAPULIDA,1.0,13.99,13.99,1.0,13.99
KIRCHNERIELLA,CONTORTA,1.0,13.41,13.41,1.0,13.41
KIYI,ZENITHICUS,1.0,12.19,12.19,1.0,12.19
KLUYVEROMYCES,MARXIANUS,1.0,13.41,13.41,1.0,13.41
KOKOPU,POSTVECTIS,1.0,12.19,12.19,1.0,12.19
KUHLIA,SANDIVICENSIS,1.0,13.41,13.41,1.0,13.41
KUHLIA,SANDVICENSIS,1.0,13.41,13.41,1.0,13.41
KURTUS,GULLIVERI,1.0,13.99,13.99,1.0,13.99
LABEO,LUNATUS,2.0,12.045,12.045,2.0,12.045
LABEO,ROHITA,7.0,13.41,13.41,7.0,13.41
LABEO,UMBRATUS,2.0,12.19,12.19,2.0,12.19
LABIDESTHES,SICCULUS,3.0,13.99,13.99,3.0,13.99
LABRIDAE,LABRINI,1.0,13.99,13.99,1.0,13.99
LACERTA,VIVIPARA,1.0,12.68,12.68,1.0,12.68
LACTOBACILLUS,SACCHAROMYCES,1.0,13.99,13.99,1.0,13.99
LACUSTRIS,CALAMUS,1.0,12.41,12.41,1.0,12.41
LACUSTRIS,DYTISCIDAE,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,HYDRACARINA,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,MEGALOPTERA,1.0,12.68,12.68,1.0,12.68
LACUSTRIS,MOLLUSCA,1.0,12.68,12.68,1.0,12.68
LAMELLIDENS,CORRIANUS,3.0,13.41,13.41,3.0,13.41
LAMELLIDENS,MARGINALIS,2.0,12.83,12.83,2.0,12.83
LAMNA,DITROPIS,1.0,13.0,13.0,1.0,13.0
LAMPETRA,FLUVIATILIS,204.0,12.6,12.6,204.0,12.6
LAMPETRA,PLANERI,68.0,12.49,12.49,68.0,12.49
LAMPSILIS,PROVALIS,1.0,13.99,13.99,1.0,13.99
LANCEOLATUS,SEMISQUAMATUS,1.0,13.41,13.41,1.0,13.41
LANCIDES,VAYSSIERI,1.0,13.99,13.99,1.0,13.99
LARIMICHTHYS,CROCEA,2.0,13.41,13.41,2.0,13.41
LARIMICHTHYS,POLYACTIS,1.0,12.68,12.68,1.0,12.68
LARUS,ARGENTATUS,2.0,12.68,12.68,2.0,12.68
LARUS,CANUS,4.0,13.54,13.54,4.0,13.54
LASIOGNATHUS,AMPHIRHAMPHUS,1.0,13.99,13.99,1.0,13.99
LASMIGONA,DECORATA,9.0,13.77,13.77,9.0,13.77
LASMIGONA,SUBVIRIDIS,3.0,12.68,12.68,3.0,12.68
LATEOLABRAX,JAPONICUS,6.0,12.72,12.72,6.0,12.72
LATERNA,LUTEUM,1.0,13.41,13.41,1.0,13.41
LATES,CALCARIFER,14.0,12.9,12.9,14.0,12.9
LATES,NILOTICUS,30.0,13.06,13.06,30.0,13.06
LATRIS,LINEATA,1.0,13.99,13.99,1.0,13.99
LAVARETUS,COREGONUS,3.0,12.19,12.19,3.0,12.19
LAVARETUS,LAVARETUS,3.0,12.88,12.88,3.0,12.88
LAVINIA,EXILICAUDA,1.0,12.19,12.19,1.0,12.19
